[0.22727272727272727, 0.12121212121212122, 0.19696969696969696, 0.2727272727272727, 0.12121212121212122, 0.015151515151515152, 0.030303030303030304, 0.015151515151515152, 0, 0, 0]
[0.2625, 0.125, 0.175, 0.1625, 0.175, 0.1, 0, 0, 0, 0, 0]
[0.23015873015873015, 0.14285714285714285, 0.19047619047619047, 0.15873015873015872, 0.23015873015873015, 0.03968253968253968, 0.007936507936507936, 0, 0, 0, 0]
[0.25742574257425743, 0.13861386138613863, 0.17326732673267325, 0.24752475247524752, 0.10396039603960396, 0.04950495049504951, 0.01485148514851485, 0.0049504950495049506, 0.0049504950495049506, 0.0049504950495049506, 0]
[0.22404371584699453, 0.1366120218579235, 0.2677595628415301, 0.20218579234972678, 0.10382513661202186, 0.04371584699453552, 0.01639344262295082, 0.0, 0.00546448087431694, 0, 0]
[0.20243902439024392, 0.13170731707317074, 0.2707317073170732, 0.1926829268292683, 0.1, 0.05853658536585366, 0.00975609756097561, 0.007317073170731708, 0.0024390243902439024, 0.024390243902439025, 0]
[0.21292775665399238, 0.13688212927756654, 0.21673003802281368, 0.2414448669201521, 0.12167300380228137, 0.051330798479087454, 0.015209125475285171, 0.0, 0.0, 0.0038022813688212928, 0]
[0.2125506072874494, 0.11538461538461539, 0.19433198380566802, 0.2793522267206478, 0.12753036437246965, 0.05060728744939271, 0.016194331983805668, 0.004048582995951417, 0, 0, 0]
[0.22922636103151864, 0.10601719197707736, 0.1977077363896848, 0.2636103151862464, 0.12893982808022922, 0.054441260744985676, 0.014326647564469915, 0.0028653295128939827, 0.0, 0.0028653295128939827, 0]
[0.25754060324825984, 0.12529002320185614, 0.1925754060324826, 0.20417633410672853, 0.1345707656612529, 0.05336426914153132, 0.02320185614849188, 0.004640371229698376, 0.002320185614849188, 0.002320185614849188, 0]
